layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,1679,0.3511072713520606,2.2846673,remote control,1.9711732,crocodilian reptile,1.6963906,Komodo dragon,0.11863118,vertebrate,0.3633971810340881,0.33714765310287476
layer4,1680,0.3349651967569083,0.8598196,swine,0.72684205,footwear,0.57967156,ungulate,0.25910053,canine,0.3629428744316101,0.257465124130249
layer4,1681,0.3215830507409375,1.2328541,geological formation,0.3844994,conveyance,0.32317653,structure,0.17710572,vehicle,0.6987996101379395,0.2053874433040619
layer4,1682,0.2576194926169745,2.1550734,honeycomb,2.0569003,corn cob,2.0396893,apiary,1.6783907,corn,0.5143343210220337,0.2871687412261963
layer4,1683,0.3847103352574251,1.8531755,axolotl,1.0592479,lizard,0.88322246,finch,0.63747495,amphibian,0.3717022538185119,0.3788655698299408
layer4,1684,0.2238858015084563,1.9128621,home theater,1.7867242,baseball player,1.5882158,sheet,1.3711249,camera,0.4998067021369934,0.262776643037796
layer4,1685,0.3296644971415189,1.961214,ambulance,1.6524088,minibus,1.5425005,goldfish,0.58800554,terrier,0.3893934488296509,0.34363043308258057
layer4,1686,0.332526791654703,1.1844786,measuring instrument,0.79950285,public transport,0.65446246,electronic equipment,0.3360895,conveyance,0.4015255868434906,0.24685263633728027
layer4,1687,0.3551857445271386,2.4681127,piggy bank,1.9182111,shark,1.2745233,aquatic mammal,0.5132943,ungulate,0.3982490301132202,0.3929983675479889
layer4,1688,0.347378152433452,1.3906131,space shuttle,0.45080626,bird,0.17908898,conveyance,0.1248551,artifact,0.2683155238628387,0.21613122522830963
layer4,1689,0.2396589308539352,1.5932893,manhole cover,0.3796094,tool,0.2067952,invertebrate,0.15427878,instrumentality,0.4401501715183258,0.16635853052139282
layer4,1690,0.3751183597379953,0.12757502,aquatic bird,0.10284365,domestic animal,0.052757934,carnivore,0.04000132,vertebrate,0.231751337647438,0.18989887833595276
layer4,1691,0.2780056293915197,1.9124379,ocarina,1.7133753,rotary dial telephone,1.4625002,birdhouse,0.65981543,shelter,0.4359271228313446,0.22345569729804993
layer4,1692,0.5389399447556474,0.96714664,bird of prey,0.8936203,butterfly,0.8463194,bird,0.64099056,oscine,0.428700715303421,0.4728095829486847
layer4,1693,0.3107883808368304,2.0803273,dome,1.8956242,manhole cover,1.6980698,altar,1.0726798,place of worship,0.4038875699043274,0.30976712703704834
layer4,1694,0.3165950090284277,1.2687168,movie theater,1.1445032,freight car,0.14231977,wheeled vehicle,0.12408415,artifact,0.3032709658145904,0.19142407178878784
layer4,1695,0.2137616165569446,2.154622,apiary,1.4817504,honeycomb,1.1169449,keyboard,0.9881078,hymenopterous insect,0.5552048087120056,0.14503628015518188
layer4,1696,0.3294927677567186,0.78620785,crustacean,0.47468072,fish,0.42798144,bony fish,0.2891109,substance,0.3794999122619629,0.2747371196746826
layer4,1697,0.2201952119513587,2.3407686,ski,1.7709898,snowmobile,1.6556004,hockey puck,1.0164183,wolf,0.3917005658149719,0.4201999306678772
layer4,1698,0.4344397077295437,2.4934394,sombrero,1.6587049,snake,1.6473935,hat,0.56545895,colubrid snake,0.6225926876068115,0.5085561275482178
layer4,1699,0.314164126364385,2.6641965,pinwheel,2.473381,rapeseed,2.455933,daisy,2.03936,rickshaw,0.4237221479415893,0.3639791011810303
layer4,1700,0.2739903492959996,3.0486274,jigsaw puzzle,1.4277115,revolver,0.33889887,tool,0.23862159,implement,0.4704773724079132,0.26229605078697205
layer4,1701,0.5188191345736768,3.7872462,triumphal arch,3.7755272,altar,2.6994233,residence,2.5661652,place of worship,0.5817520618438721,0.4458756148815155
layer4,1702,0.3761271755727193,1.5366377,setter,1.368236,toy dog,0.851717,amphibian,0.73046255,lizard,0.3824631571769714,0.46945297718048096
layer4,1703,0.3966193311407893,1.6993959,boa,1.344414,turtle,0.46139625,snake,0.27148604,reptile,0.5039918422698975,0.3697771728038788
layer4,1704,0.3680591807433026,1.6545029,barn,0.94035083,roof,0.49600074,measuring instrument,0.20600937,artifact,0.3541675508022308,0.2693043351173401
layer4,1705,0.2993166264457249,1.6929816,bath towel,1.5625364,barn,1.4625777,hay,1.3078965,fur coat,0.4097369909286499,0.2981734275817871
layer4,1706,0.5028606030807266,3.151922,Siamese cat,2.9420037,Weimaraner,0.9482276,even-toed ungulate,0.42375872,mammal,0.418925017118454,0.40064162015914917
layer4,1707,0.2607554875435272,1.8053023,hockey puck,1.3795238,parachute,0.5329941,footwear,0.5157142,game equipment,0.3885024487972259,0.2528954744338989
layer4,1708,0.3600395156461231,2.6168926,farm machine,2.595793,farm plow,0.74059325,beetle,0.5032233,arthropod,0.5048316121101379,0.3654007911682129
layer4,1709,0.3644627901054872,1.7952651,Soft-coated Wheaten Terrier,0.8618797,sennenhunde,0.72390777,turtle,0.5070162,working dog,0.3343534171581268,0.35602787137031555
layer4,1710,0.3521647259951913,1.8255334,king penguin,1.5363654,academic gown,1.431749,percoid fish,0.22328988,clothing,0.3265972137451172,0.22273984551429749
layer4,1711,0.2558633360761653,2.125055,planetarium,1.0558867,fox,1.0257235,helmet,0.8782514,headdress,0.5814884305000305,0.23640106618404388
layer4,1712,0.2934318987601469,2.5404496,rotary dial telephone,2.0035582,spotted salamander,1.6449074,Tibetan Mastiff,1.2199123,sennenhunde,0.4944038093090057,0.2885097563266754
layer4,1713,0.2341754762624266,2.021332,clothes iron,0.8187878,frog,0.5912231,nutriment,0.2479893,implement,0.3569987118244171,0.19682589173316956
layer4,1714,0.228216907150569,2.5024061,soccer ball,1.4371575,espresso machine,0.5633803,turtle,0.12865601,artifact,0.3861317634582519,0.23498976230621338
layer4,1715,0.2691844481743755,1.9555779,brass memorial plaque,1.7014608,dust jacket,0.4620249,aquatic bird,0.30392316,wading bird,0.4808993637561798,0.2877825200557709
layer4,1716,0.3843263854233688,1.4220332,Afghan Hound,0.41324773,bird,0.2818196,primate,0.18626124,mammal,0.3060469925403595,0.27935853600502014
layer4,1717,0.4419968346986608,1.7120669,lizard,1.681192,rooster,1.582087,heavier-than-air craft,1.2060512,game bird,0.4742831885814667,0.3998551368713379
layer4,1718,0.3322997652479438,2.4415855,cruciferous vegetable,2.0146837,acorn,1.9427289,bottle cap,1.739823,knee pad,0.4817572832107544,0.38625675439834595
layer4,1719,0.3487273170650656,1.5721481,tarantula,0.8437452,wolfhound,0.8271464,spider,0.22261405,placental,0.2936314642429352,0.2939065098762512
layer4,1720,0.4794199827212448,2.1390638,turtle,1.7380155,volcano,1.3572038,lorikeet,0.22243088,bird,0.3603928983211517,0.44861045479774475
layer4,1721,0.3966064042174079,1.2366306,fox,1.0622258,wolf,0.9360098,spitz,0.25075552,carnivore,0.3862729370594024,0.40612608194351196
layer4,1722,0.2332248188819598,1.4030107,corgi,1.1320846,leporid,1.0568302,makeup,0.11939991,artifact,0.382460355758667,0.2341586798429489
layer4,1723,0.3194287923519981,1.4978162,filing cabinet,0.4665246,insect,0.3287661,wheeled vehicle,0.2940812,furniture,0.3876188099384308,0.27622470259666443
layer4,1724,0.2823906667027793,0.83624804,cartilaginous fish,0.4323709,hound,0.37631077,working dog,0.37245,food,0.4294742345809936,0.21271833777427673
layer4,1725,0.331811412726763,0.72268325,domestic cat,0.6340824,appliance,0.50817555,furniture,0.27142003,artifact,0.4044564664363861,0.21161052584648132
layer4,1726,0.2768184096661186,1.1652215,elephant,1.0346016,gymnastic apparatus,0.8235542,aquatic mammal,0.4385685,primate,0.404313862323761,0.23997163772583008
layer4,1727,0.4240604977840772,2.820012,pipe organ,2.6220834,altar,2.1926968,vaulted or arched ceiling,1.415538,freight car,0.4218414723873138,0.44391849637031555
layer4,1728,0.2289884665772316,1.6866317,slip-on shoe,1.5958033,bell pepper,1.5157031,limpkin,0.86408526,ape,0.3837922513484955,0.25554394721984863
layer4,1729,0.2767641114932557,2.3015795,totem pole,1.6317735,barn,1.6082743,carved pumpkin,0.1258363,artifact,0.430390328168869,0.2954459488391876
layer4,1730,0.3428363496518145,3.9110653,television,3.0401204,home theater,2.871509,entertainment center,2.8604257,CRT monitor,0.6096519231796265,0.36832377314567566
layer4,1731,0.2964329737364659,1.2829833,graduation cap,0.70051914,curtain,0.6190868,gymnastic apparatus,0.30807325,clothing,0.3022568523883819,0.18857555091381073
layer4,1732,0.3175187595310682,2.378475,power tool,1.4978876,parrot,0.4486374,self-propelled vehicle,0.37341225,conveyance,0.5876656770706177,0.22693383693695068
layer4,1733,0.2924790512691955,1.843886,lorikeet,1.565535,fig,1.3646791,artichoke,0.31782657,food,0.3876644074916839,0.3255116939544678
layer4,1734,0.4575865750369068,3.2001088,banjo,2.99652,guitar,2.4470325,bowed stringed instrument,0.4098751,stringed instrument,0.455856055021286,0.40718162059783936
layer4,1735,0.1911245876673655,2.1945813,manhole cover,2.0317345,dishcloth,1.6414983,tile roof,0.6491686,fence,0.541628897190094,0.29051876068115234
layer4,1736,0.3001141502145392,2.275766,breastplate,1.4056199,cuirass,0.86230326,armor,0.26121786,covering,0.3534825146198272,0.34499701857566833
layer4,1737,0.3877923673136171,0.8963364,water tower,0.69643307,lighter-than-air craft,0.463696,geological formation,0.2983546,structure,0.2593418657779693,0.24276341497898102
layer4,1738,0.1946002572296067,2.4254074,container ship,2.0017807,coucal,1.9185786,lorikeet,1.0101142,turtle,0.4610233604907989,0.2713139057159424
layer4,1739,0.314595123437402,1.9848183,maypole,1.4470341,pinwheel,1.4048487,steel drum,0.25908053,clothing,0.3127334415912628,0.2863556146621704
layer4,1740,0.2594088858541077,1.9740872,rotary dial telephone,1.2606257,bottle cap,0.58007365,turtle,0.38266164,feline,0.3434347808361053,0.2489800900220871
layer4,1741,0.4300711793581151,2.9503522,bustard,2.733774,hay,1.1697345,ungulate,0.3764388,vertebrate,0.5176661610603333,0.38040250539779663
layer4,1742,0.2212030805330833,2.4580007,waffle iron,2.2112541,gyromitra,0.5742733,sporting dog,0.21334364,domestic animal,0.5143314599990845,0.24193105101585388
layer4,1743,0.3041987073313201,1.3524815,woodwind,1.2735457,glass,1.2004799,brass,0.2565753,musical instrument,0.5069267749786377,0.3081381022930145
layer4,1744,0.2655908451890362,1.5028058,disc brake,1.3483855,lifeboat,1.2992822,sennenhunde,0.1613299,canine,0.3824173808097839,0.2426290661096573
layer4,1745,0.3809799265467967,2.1705806,hourglass,0.7152685,shorebird,0.6569939,oscine,0.18255247,canine,0.4072699248790741,0.19367556273937225
layer4,1746,0.4967205171820917,2.0794017,three-toed sloth,1.6024883,primate,0.28672725,ape,-0.0670983,monkey,0.4323281347751617,0.4541746973991394
layer4,1747,0.3051649442431196,1.9320606,mountain,0.96843374,poodle,0.87260616,spaniel,0.68467885,geological formation,0.4410422146320343,0.34077951312065125
layer4,1748,0.3723795560358608,1.4893262,freight car,1.3496805,bridge,0.17221656,instrumentality,0.120045505,artifact,0.3517051041126251,0.2912805676460266
layer4,1749,0.1815193656376575,1.6545769,traffic light,1.5066113,hyena,1.4503317,earth star fungus,1.0654445,weight,0.4752385020256042,0.16286225616931915
layer4,1750,0.3377980810224978,2.0619571,radiator grille,0.7436699,electronic equipment,0.23425937,instrumentality,0.1638317,device,0.4415217936038971,0.14733825623989105
layer4,1751,0.32207768915305,1.6602246,triceratops,1.600649,paddle wheel,0.22804782,device,0.13703477,artifact,0.3832907974720001,0.22775889933109283
layer4,1752,0.2542513444113463,2.4900787,mitten,1.9210544,basket,1.8871065,dishcloth,1.7555375,red panda,0.5824781060218811,0.29657408595085144
layer4,1753,0.2129628296538885,1.731061,maypole,1.5383581,staff,1.2505668,sailboat,0.68742526,amphibian,0.5536482334136963,0.1939823031425476
layer4,1754,0.386700927490782,1.4945168,recreational vehicle,0.9161838,sporting dog,0.5320422,hound,0.16555402,artifact,0.2582454979419708,0.2824303209781647
layer4,1755,0.3161671110955874,1.8007724,tractor,1.5071565,bowed stringed instrument,0.33357587,hunting dog,0.21885188,artifact,0.3619809746742248,0.2665494382381439
layer4,1756,0.3852658953902256,1.6918987,apiary,1.613296,gas pump,1.0282654,nutriment,0.81388783,foodstuff,0.4494201838970184,0.20937463641166687
layer4,1757,0.3389246673049312,1.8887808,cucumber,1.6663703,tank,1.0750966,military vehicle,0.82535654,weapon,0.4696507453918457,0.349742591381073
layer4,1758,0.354277924621511,1.3367436,crash helmet,0.53792876,appliance,0.44274157,utensil,0.15718915,instrumentality,0.2442371249198913,0.2619643807411194
layer4,1759,0.3283225811469091,0.92692465,bottle,0.9140788,toiletry,0.7475348,place of business,0.5482955,snake,0.4214155972003937,0.2563062906265259
layer4,1760,0.2450487821136788,2.534606,strawberry,2.1592743,rose hip,0.85989124,toy dog,0.43037134,arthropod,0.5156607627868652,0.2693610191345215
layer4,1761,0.3171536689200845,2.7554731,necklace,2.4593046,maypole,2.157294,chain,0.65052253,beetle,0.4543894529342651,0.35779130458831787
layer4,1762,0.3712868499889351,1.8762592,banjo,1.0424296,boa,0.6851663,snake,0.38557258,diapsid,0.4485555291175842,0.35939523577690125
layer4,1763,0.3353147927604237,1.7569207,espresso,1.7446682,spindle,1.3986816,bowed stringed instrument,0.51082426,musical instrument,0.4334362149238586,0.286433607339859
layer4,1764,0.2938928077309817,2.9226253,maze,0.5879595,electronic equipment,0.5143969,terrier,0.14992192,artifact,0.3336917459964752,0.34650862216949463
layer4,1765,0.3170800767801835,1.7633493,castle,1.2965368,residence,0.36633867,wheeled vehicle,0.20888984,structure,0.4195487797260284,0.2540154755115509
layer4,1766,0.2520775829347103,2.1616437,ambulance,1.4615283,recreational vehicle,1.2553422,hyena,0.294023,terrier,0.4256118535995483,0.28246578574180603
layer4,1767,0.2345942024712101,1.8688536,bubble,1.6031985,maypole,1.239038,gymnastic apparatus,0.35775143,primate,0.483291745185852,0.24054965376853943
layer4,1768,0.296143377554779,2.400171,gong,1.8665026,earth star fungus,1.7607259,acorn,0.9900231,game bird,0.3864156603813171,0.35494083166122437
layer4,1769,0.3209013128552872,0.66689575,bottle,0.41992852,diapsid,0.37941113,arthropod,0.1881542,reptile,0.4483965933322906,0.3080553412437439
layer4,1770,0.3240596152088756,1.8625892,mushroom,1.7288305,hen of the woods mushroom,1.3350097,fungus,0.48687765,terrier,0.4831587672233581,0.3587401211261749
layer4,1771,0.3364961200217113,2.5167263,Dutch oven,1.1430926,utensil,0.63511634,vessel,0.4685786,substance,0.5073266625404358,0.33886730670928955
layer4,1772,0.2692384604407676,2.1280806,dust jacket,1.8730309,comic book,1.8479161,jellyfish,0.16153562,container,0.438352882862091,0.2346416413784027
layer4,1773,0.2998183550798304,2.9285603,shopping cart,2.4902422,hay,1.7971733,basket,1.7843413,dishwasher,0.5087243318557739,0.3578908443450928
layer4,1774,0.4789393573020803,1.2523288,snake,0.98731196,bovid,0.41624728,colubrid snake,0.3823683,diapsid,0.4240613877773285,0.47439029812812805
layer4,1775,0.3193240364976146,2.087398,Angora rabbit,1.974512,skunk,1.8628817,Shetland Sheepdog,1.444554,spitz,0.3631996512413025,0.4057239294052124
layer4,1776,0.291440582249856,4.7881813,website,2.8874617,nematode,2.5619206,jellyfish,0.3670701,device,0.5672492384910583,0.22723934054374695
layer4,1777,0.4391103253428303,3.2544842,filing cabinet,1.287904,aquatic bird,0.4988288,fish,-0.053927865,wading bird,0.5171162486076355,0.3908318281173706
layer4,1778,0.2983385985274939,1.9750332,cougar,1.8833674,cliff dwelling,0.6519616,even-toed ungulate,0.35820422,structure,0.4706341624259949,0.30358806252479553
layer4,1779,0.2865506866352446,2.473562,feather boa,1.3293035,axolotl,1.1817104,centipede,1.0314752,horse chestnut seed,0.3788964450359344,0.3385159969329834
layer4,1780,0.184836295313929,2.0783794,potter's wheel,1.6887891,jeans,1.0910926,sweater,0.5093607,footwear,0.452487051486969,0.26434987783432007
layer4,1781,0.432803730383391,2.2918043,grey whale,1.0347456,viper,1.0325912,snake,0.5058526,diapsid,0.4742336869239807,0.4522932171821594
layer4,1782,0.5009701495526444,2.0207314,african grey parrot,1.9865177,hummingbird,0.886757,bird of prey,0.52708936,bird,0.3547005355358124,0.40321335196495056
layer4,1783,0.4943836842940565,1.8021346,musteline mammal,1.8008496,rodent,1.4778113,leporid,1.4060975,domestic cat,0.428711861371994,0.43998727202415466
layer4,1784,0.3017796330550859,2.7669544,Dutch oven,2.0560856,sennenhunde,1.7028723,pan,0.9680848,utensil,0.6169419288635254,0.2819083631038666
layer4,1785,0.2795265729741968,2.2752485,Dalmatian,1.5870272,slug,0.8045503,leopard,0.6825602,big cat,0.318503588438034,0.3225950300693512
layer4,1786,0.4226010813763731,0.9220733,electronic equipment,0.8599293,footwear,0.3010225,artifact,0.09824187,instrumentality,0.3909823298454284,0.333315372467041
layer4,1787,0.2437178465633837,0.92659795,Brittany dog,0.8221326,King Charles Spaniel,0.23476456,nutriment,0.20451674,substance,0.2667826116085052,0.2260713279247284
layer4,1788,0.2932004125957818,1.5962199,rugby ball,0.82713926,shoe,0.7514748,decapod crustacean,0.7294251,crab,0.4308173358440399,0.29935982823371887
layer4,1789,0.3550240854470874,1.7207892,tram,0.5956078,building,0.39485404,conveyance,0.36357328,structure,0.4070108532905578,0.27885422110557556
layer4,1790,0.2129117917277392,1.1612223,block plane,1.0121549,mousetrap,0.472034,aircraft,0.36403358,oscine,0.4619788527488708,0.1595023274421692
layer4,1791,0.3192692230001655,2.0826752,mosquito net,1.3910292,baby bed,0.2614271,covering,0.07981614,artifact,0.3950007855892181,0.31752651929855347
layer4,1792,0.2917793977134885,1.2992662,african grey parrot,1.1821427,crocodilian reptile,0.7914002,viper,0.22098736,reptile,0.3659077882766723,0.19691483676433563
layer4,1793,0.2374965424723543,2.212327,spindle,1.296634,paper towel,1.2076734,potter's wheel,1.1295666,wooden spoon,0.3967235088348388,0.27076467871665955
layer4,1794,0.4193319866561606,0.87800163,musical instrument,0.6526398,clothing,0.5685092,dog,-0.108796954,domestic animal,0.4389856159687042,0.3291175067424774
layer4,1795,0.5298568595804103,2.6304388,floor cover,1.0745935,fabric,0.55116725,domestic animal,0.18636036,dog,0.4635606408119201,0.3685094118118286
layer4,1796,0.3492089592639456,2.6170497,swing,2.5323052,chain,2.4831884,necklace,2.2331085,bolo tie,0.482214868068695,0.4020390510559082
layer4,1797,0.4916278036609262,1.5084308,insect,1.4321288,oscine,0.73989093,finch,0.4324274,arthropod,0.7634069919586182,0.4657583236694336
layer4,1798,0.2675119276863242,1.6176882,accordion,1.2840996,camera,0.74076355,digital computer,0.5193944,diapsid,0.4608785808086395,0.16184647381305695
layer4,1799,0.1985651761132712,1.9484537,radiator grille,1.680457,ford model t,0.49533316,measuring instrument,0.20035663,bird,0.4682320654392242,0.12511853873729706
layer4,1800,0.2860836307209376,2.7633245,goldfish,2.2264469,oystercatcher,0.9257613,retriever,0.5353786,bird,0.6117640733718872,0.2572892904281616
layer4,1801,0.2647045299220076,2.083293,consomme,2.0327702,butternut squash,0.6556633,substance,0.62788254,utensil,0.4514161348342895,0.2823474705219269
layer4,1802,0.4823073481694266,0.9967805,sporting dog,0.657143,sennenhunde,0.5928278,dog,-0.21055669,domestic animal,0.3585884273052215,0.46035853028297424
layer4,1803,0.3534650132472001,2.2954574,sleeping bag,2.2183332,feather boa,0.7154824,geological formation,0.26832506,clothing,0.462475836277008,0.28495949506759644
layer4,1804,0.4417857314591067,2.0088112,piano,0.75631243,fox,0.64460015,musical instrument,0.1370281,instrumentality,0.3489625751972198,0.42945384979248047
layer4,1805,0.2381396363020568,0.33341572,geological formation,0.19887146,tool,0.121766806,wheeled vehicle,0.11616833,artifact,0.3830275237560272,0.07285171747207642
layer4,1806,0.3542963545582498,2.4743197,sneaker,1.5368874,vespa,0.29750472,conveyance,0.28603202,bird,0.3818694949150085,0.22450749576091766
layer4,1807,0.4205425270416431,0.73074776,diapsid,0.46753395,bird,0.22660553,organism,-0.010433502,animal,0.4604707062244415,0.3723446726799011
layer4,1808,0.3376354736983492,2.1130097,Basset Hound,1.9111571,Bluetick Coonhound,1.5659653,foxhound,0.49796197,sporting dog,0.3855207562446594,0.38884860277175903
layer4,1809,0.3147975288054366,0.29875907,furnishing,0.2747831,dog,0.18978545,structure,0.1296353,artifact,0.2188698500394821,0.17218853533267975
layer4,1810,0.2842945728109278,1.6416322,Bluetick Coonhound,1.5314442,Basset Hound,1.1414003,foxhound,1.005585,food fish,0.2746244072914123,0.36130884289741516
layer4,1811,0.2344493298834924,1.5693183,baluster / handrail,1.432796,dam,1.1757807,lighthouse,0.2743241,structure,0.4000335037708282,0.2785084843635559
layer4,1812,0.3816998065795169,2.5054789,cucumber,2.1932607,bell pepper,1.9066769,squash,0.52772874,insect,0.4213208258152008,0.44776639342308044
layer4,1813,0.1805294609472225,2.1046255,remote control,1.6762595,abacus,1.672193,oscilloscope,1.544676,pool table,0.4127936363220215,0.3029105067253113
layer4,1814,0.2550513954617379,1.6286365,pinwheel,0.99455476,spitz,0.68540466,box,0.14324233,artifact,0.4728631973266601,0.2380634844303131
layer4,1815,0.2149621098974041,1.9713614,manhole cover,1.6675591,sink,1.6285844,electrical switch,0.38425237,snake,0.4882917702198028,0.3204159438610077
layer4,1816,0.2672984531704462,2.0194147,Irish Water Spaniel,1.5068997,Curly-coated Retriever,0.68099463,sporting dog,0.56453454,lizard,0.4610532820224762,0.34796813130378723
layer4,1817,0.3370954123458311,2.513933,radio telescope,1.9361491,shopping cart,1.7528049,lacewing,1.6715554,nematode,0.3980793952941894,0.32802867889404297
layer4,1818,0.2475977922964485,0.33349836,unicycle,0.16602305,gymnastic apparatus,0.069732495,sports equipment,0.037965357,artifact,0.1947816163301468,0.16440917551517487
layer4,1819,0.1936832328499922,2.159167,Tibetan Mastiff,1.6077241,shaker,0.9610058,setter,0.76044583,spaniel,0.4467550218105316,0.26820534467697144
layer4,1820,0.2452339248080133,1.5236235,plectrum,1.2021544,balloon,0.66839534,hosiery,0.23934288,clothing,0.3414590358734131,0.18319128453731537
layer4,1821,0.2612199159906589,2.4526653,soccer ball,2.29832,slot machine,1.8456905,carved pumpkin,1.4809331,earth star fungus,0.4277630150318146,0.2719951272010803
layer4,1822,0.3234673077854839,2.1359947,odonate,1.7789617,fly,0.7439866,feline,0.33022314,home appliance,0.4115044176578522,0.26746657490730286
layer4,1823,0.3217770317606841,2.59548,Irish Terrier,1.9003723,Vizsla,1.7800244,red panda,0.51263666,hunting dog,0.496461808681488,0.36262500286102295
layer4,1824,0.3644825585922251,2.0944138,scoreboard,2.0641437,racket,0.9312557,oscine,0.7750206,insect,0.5307091474533081,0.2619647681713104
layer4,1825,0.3175428148667384,1.5677489,ambulance,1.567343,seat belt,1.4328,minibus,0.13186273,artifact,0.3229866027832031,0.2791476249694824
layer4,1826,0.4984482322763444,2.5865874,parrot,1.7691363,rooster,1.1470537,game bird,0.5736363,bird,0.4298483729362488,0.5178534984588623
layer4,1827,0.3393821721006623,2.7969613,filing cabinet,2.0621574,measuring cup,0.62369263,measuring instrument,0.5060909,wading bird,0.3950005769729614,0.32931751012802124
layer4,1828,0.398272759897534,2.63801,acorn,2.2513323,horse chestnut seed,2.2094922,fig,2.055157,hippopotamus,0.4359830021858215,0.34980082511901855
layer4,1829,0.3653411414966092,0.6374493,rodent,0.59617305,spaniel,0.43279228,sporting dog,0.21223347,bird,0.28701251745224,0.3631700873374939
layer4,1830,0.2779111136915097,2.254461,shoe store,0.8415231,produce,0.3069637,aquatic bird,0.29868302,wading bird,0.5605913400650024,0.26031193137168884
layer4,1831,0.2807221309374388,2.5428479,Komondor,1.815173,chain mail,1.4698098,poodle,1.1188323,fence,0.4620693027973175,0.3645983934402466
layer4,1832,0.3414901823132261,2.890898,tennis ball,2.7796652,rapeseed,0.9999779,fruit,0.46162418,terrier,0.4918031990528106,0.348859041929245
layer4,1833,0.2118812719827612,1.0131508,car mirror,0.52445996,sennenhunde,0.24194607,snake,0.18646888,instrument,0.3447068333625793,0.1183471605181694
layer4,1834,0.1953011144544267,1.7078427,golf ball,1.6774814,steel drum,1.5883826,solar thermal collector,1.2890978,cuirass,0.3816123306751251,0.30913326144218445
layer4,1835,0.1812322446587602,1.6806581,tile roof,1.678483,maze,1.3892763,jigsaw puzzle,1.3530104,hot pot,0.5074330568313599,0.2344628870487213
layer4,1836,0.2575777253539702,2.797353,espresso machine,1.0451534,elephant,0.8543988,aquatic mammal,0.31257892,hound,0.5429666638374329,0.3350383937358856
layer4,1837,0.2834583092634937,1.5337048,Gordon Setter,1.3578452,homopterous insect,1.0154487,sennenhunde,0.3953137,working dog,0.3619862198829651,0.30472129583358765
layer4,1838,0.3049980254677567,1.2656826,wolf,1.2028551,fox,0.9078115,swine,0.1387201,artifact,0.3761542439460754,0.29632991552352905
layer4,1839,0.5136573870018248,3.7192934,car mirror,3.0875027,radiator grille,1.0329341,motor vehicle,1.0154752,wheeled vehicle,0.6211740374565125,0.3300439417362213
layer4,1840,0.2968105016813326,1.5764972,Dalmatian,1.0366722,public transport,0.96562064,musteline mammal,0.90928197,rodent,0.4062696099281311,0.35551247000694275
layer4,1841,0.2290828423671434,1.5523638,Mexican hairless dog (xoloitzcuintli),1.4642693,lemur,0.9914767,antelope,0.30785698,arthropod,0.444036990404129,0.24474824965000153
layer4,1842,0.2974167748417113,1.4078041,cleaning implement,1.1977619,stick,0.41188872,arthropod,0.33443215,implement,0.4941504597663879,0.24378232657909393
layer4,1843,0.3292652656054389,1.9652896,stupa,1.4066805,lizard,1.0931413,wolf,0.80829096,iguanid,0.4743340909481048,0.3868933320045471
layer4,1844,0.26044056368495,2.0149217,milk can,1.725746,kimono,1.6127439,rain barrel,0.95181924,bottle,0.4447549283504486,0.3215455412864685
layer4,1845,0.3153893520213379,2.8148015,bottle cap,1.7795897,soda bottle,1.5726391,Christmas stocking,0.8594104,bottle,0.4349875748157501,0.338632196187973
layer4,1846,0.4886460193769644,1.7550942,T-shirt,0.6093645,clothing,0.4962908,garment,0.27402022,covering,0.5896027684211731,0.34268686175346375
layer4,1847,0.6084237112798103,2.377128,hummingbird,1.7431439,oscine,1.5143801,bird of prey,0.8457225,bird,0.6591936349868774,0.47126421332359314
layer4,1848,0.3427865493695151,2.0787733,diaper,1.9124318,baby bed,1.2518532,shark,0.65572226,toy dog,0.4326665997505188,0.38945356011390686
layer4,1849,0.3718052338974826,1.8544859,viverrine,1.4474548,toiletry,1.3355136,fox,0.3213202,container,0.4474141597747803,0.20589609444141388
layer4,1850,0.3611253375832423,1.465655,chiton,1.1649586,lacewing,1.0689546,sandwich,0.23869719,bird,0.2776248455047607,0.2890804409980774
layer4,1851,0.2994824936175034,2.6278849,barber chair,2.0159268,weight,0.75683415,fungus,0.30280033,hunting dog,0.4143047332763672,0.25382012128829956
layer4,1852,0.4492134281592719,3.4457977,shoji screen / room divider,0.64086473,arthropod,0.5326644,aquatic bird,0.1758325,artifact,0.4130920767784118,0.3486102521419525
layer4,1853,0.3542018977214642,2.3794367,guillotine,1.5978812,obelisk,1.0832875,digital computer,0.88673097,oscine,0.4456784725189209,0.2760566473007202
layer4,1854,0.4268213597057654,1.426948,keyboard instrument,0.63704705,musical instrument,0.60726935,furniture,0.21758167,artifact,0.3919799923896789,0.3537119925022125
layer4,1855,0.3142808518807213,1.0308317,consomme,0.99388456,spider,0.91176933,fox,0.5767175,dish,0.3865469694137573,0.27408796548843384
layer4,1856,0.3443263630092751,1.5539764,Bluetick Coonhound,1.1172856,Scottish Deerhound,0.7355271,spider,0.39701644,terrier,0.2997240126132965,0.36665672063827515
layer4,1857,0.2637023990188462,0.38825825,bovid,0.17025219,motor vehicle,0.06978893,instrumentality,0.06305548,artifact,0.2635999917984009,0.007560958620160818
layer4,1858,0.2835222206599538,3.0326157,cliff dwelling,2.9179678,cliff,2.0994854,stone wall,0.20805426,organism,0.495871365070343,0.3075272738933563
