layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,bias,sim correlation
layer4,1483,0.2651948884069516,1.4116782,balloon,1.3231997,plectrum,1.0351517,shower cap,0.9870191,fox,0.48259497,headdress,0.4033036231994629,0.2785281836986542
layer4,1484,0.3303667011681867,1.7322739,maypole,1.4650912,football helmet,0.8041718,truck,0.73657906,spaniel,0.2715711,conveyance,0.3455011546611786,0.3172105550765991
layer4,1485,0.3203765228935448,2.5835717,whistle,2.4518454,safe,1.7090688,mop,1.4801915,screw,0.7928174,cleaning implement,0.5028860569000244,0.20312397181987762
layer4,1486,0.2028294752668505,1.9483478,radiator,1.3818264,vacuum cleaner,1.290805,zebra,0.9610592,keyboard instrument,0.8532376,elapid,0.4394231736660003,0.2891012132167816
layer4,1487,0.2699066749383789,1.445343,computer keyboard,1.2045803,waffle iron,1.1499335,maze,1.0634308,scorpion,0.6759792,squash,0.4371728301048279,0.2883906066417694
layer4,1488,0.3827789174121981,1.7308764,butterfly,1.2752436,elephant,1.2356368,swine,1.012432,turtle,0.4929817,feline,0.4173071682453155,0.388287216424942
layer4,1489,0.2920255281328389,1.9982458,paper towel,1.7250291,brain coral,1.4192932,citrus,1.291453,boa,1.2123642,swine,0.4538649320602417,0.34743359684944153
layer4,1490,0.3837578138663458,1.4116591,Komondor,1.3108795,maypole,0.7472665,cleaning implement,0.37308076,wheeled vehicle,0.29791394,bird,0.3102438449859619,0.2566104829311371
layer4,1491,0.3596486291158929,3.0251682,lab coat,2.1003277,schooner,2.002233,sulphur-crested cockatoo,1.9080529,suit,1.3663712,necktie,0.4772120416164398,0.3593531548976898
layer4,1492,0.2438229698851472,2.1676223,vaulted or arched ceiling,2.1359522,parachute,1.7337785,triumphal arch,1.6193801,hornbill,0.83587104,arachnid,0.5624987483024597,0.29168248176574707
layer4,1493,0.3856422656448978,1.252678,sink,0.5834962,domestic cat,0.48087442,furnishing,0.33105057,covering,0.14730822,artifact,0.3076554536819458,0.23655007779598236
layer4,1494,0.3456162580630861,1.411379,drumstick,1.3477362,paintbrush,0.34060362,implement,0.31844002,aquatic bird,0.14462663,instrumentality,0.3192476630210876,0.2606911063194275
layer4,1495,0.291279738973799,1.2800353,filing cabinet,1.2436483,barber chair,0.7165186,aquatic mammal,0.29273704,arthropod,0.1382752,instrumentality,0.3016679286956787,0.24711252748966217
layer4,1496,0.2929245956130558,0.4708898,barrier,0.42194888,furniture,0.2473359,furnishing,0.21618535,dog,0.2004393,hunting dog,0.4786885678768158,0.32402411103248596
layer4,1497,0.3568503794624514,1.921529,bathtub,1.8764691,plant pot,1.0500546,white goods,0.6821169,domestic animal,-0.22299057,dog,0.5257982015609741,0.19270557165145874
layer4,1498,0.2344057984281666,1.5567828,snowmobile,1.2396768,sled,0.43320543,fastener,0.39115506,arachnid,0.20102707,arthropod,0.5147167444229126,0.26756182312965393
layer4,1499,0.3778393698348328,2.3321252,fountain,1.9434893,geyser,1.4449326,greyhound,0.9641829,old world monkey,0.65670085,hound,0.420531690120697,0.34345728158950806
layer4,1500,0.5267981005889604,1.183911,aquatic bird,0.60344034,reptile,0.540161,organism,0.46189523,bird,-0.17329901,animal,0.5402978658676147,0.413082093000412
layer4,1501,0.5658685010698956,2.3518317,fungus,0.7539668,vertebrate,0.6508741,diapsid,0.5254167,reptile,0.24788573,organism,0.5217595100402832,0.34465211629867554
layer4,1502,0.2803725534676957,2.702994,manhole cover,2.0470645,sundial,1.96673,stone wall,1.44745,metal nail,0.7515073,lizard,0.4793779551982879,0.3812815845012665
layer4,1503,0.2664251915990475,1.6975725,handkerchief,1.5191909,mosquito net,0.7655981,baby bed,0.69274205,screen,0.33585697,furnishing,0.5180798172950745,0.23694495856761932
layer4,1504,0.2918122888568181,1.6930405,jacamar,1.4572337,canoe,1.3818022,heavier-than-air craft,1.0308878,cart,0.36853376,implement,0.4455020129680633,0.21688655018806458
layer4,1505,0.3629292202152561,1.4531823,apron,0.75091344,bag,0.31327173,food,0.24359162,clothing,0.20977363,garment,0.3658791780471802,0.3238329291343689
layer4,1506,0.3042445824273873,1.5936059,Bedlington Terrier,1.5182778,guillotine,1.4695919,block plane,1.1801805,poodle,0.7315711,spitz,0.4547725319862366,0.21668313443660736
layer4,1507,0.3388017699649354,2.2165112,screw,1.5212805,bolo tie,0.9553055,fastener,0.83272314,lock,0.30025205,implement,0.3911967277526855,0.3981466293334961
layer4,1508,0.5030168720015389,1.6906474,stage,1.1523182,stringed instrument,0.639494,musical instrument,0.1436615,instrumentality,0.1403292,artifact,0.3347760438919067,0.41104620695114136
layer4,1509,0.2441437049563462,1.0660807,plectrum,1.0638801,echidna,1.0223206,porcupine,0.40901163,turtle,0.35413367,toy dog,0.2926812469959259,0.20070943236351013
layer4,1510,0.50561618574527,3.91189,swimming cap,3.8117726,swimsuit,3.132697,tights,2.6293716,snorkel,0.5241971,hunting dog,0.5210139751434326,0.37807929515838623
layer4,1511,0.3028567587682971,0.18704234,clothing,0.15732743,game equipment,0.13028501,ball,0.108874165,domestic animal,0.06882298,container,0.2412910461425781,0.1386048048734665
layer4,1512,0.234775503472407,1.4020206,nematode,0.9442283,zucchini,0.86665064,cucumber,0.8370768,rapeseed,0.49998325,cutter,0.2647817134857178,0.26748767495155334
layer4,1513,0.3931243910590902,1.8954104,tool kit,1.3867904,abacus,0.45114243,substance,0.18931492,instrumentality,0.16604827,device,0.3482769131660461,0.3078997731208801
layer4,1514,0.4198449279526672,2.4104333,menu,2.0167296,library,1.3576765,computer,1.2783139,electronic equipment,0.20551893,device,0.474865198135376,0.4879949986934662
layer4,1515,0.3140994687419293,2.9402735,ostrich,2.2502968,axolotl,1.6350836,flamingo,1.5904742,newt,0.9510061,beverage,0.4097669124603271,0.37847644090652466
layer4,1516,0.3780100819794678,1.9985765,artichoke,1.2675391,shark,0.5841718,cartilaginous fish,0.4244769,fish,0.2868846,bird,0.4188236594200134,0.40723133087158203
layer4,1517,0.3507025514070184,3.2085586,bookcase,3.100602,library,2.5635645,bookstore,0.5380673,insect,0.2348195,bird,0.4614253044128418,0.415766179561615
layer4,1518,0.2878541203962182,0.5973594,amphibian,0.33908674,diapsid,0.27223265,terrier,0.20629993,arthropod,0.19351408,insect,0.3817709684371948,0.29606306552886963
layer4,1519,0.425350504796778,2.2117665,platypus,1.417887,aquatic mammal,1.3727657,turtle,0.8403877,fish,0.4074377,bird,0.3569844961166382,0.46119609475135803
layer4,1520,0.4090109723302791,1.4654046,crocodilian reptile,1.4399953,chain mail,1.235841,necklace,0.7883408,lizard,0.7481839,agamid,0.3367956876754761,0.3945588767528534
layer4,1521,0.3111649483460978,1.632144,espresso machine,1.2287228,cowboy boot,0.81104374,hat,0.23695116,domestic animal,0.1465758,artifact,0.323954164981842,0.2501600980758667
layer4,1522,0.2885233835727611,1.5562521,common redshank,1.2826985,gong,0.79187995,stork,0.62978023,decapod crustacean,0.24145326,aquatic bird,0.3695428967475891,0.30186671018600464
layer4,1523,0.3595858415080412,1.912452,lighthouse,1.7161335,breakwater,1.3864174,geological formation,1.1250776,swimsuit,0.64883363,craft,0.6002904772758484,0.30598971247673035
layer4,1524,0.2754501159175307,1.520676,soap dispenser,1.4699192,Border Collie,1.2889733,lotion,0.78178114,sennenhunde,0.7054373,toiletry,0.4781559407711029,0.21631686389446259
layer4,1525,0.2785233652377906,1.266967,hourglass,0.61685747,wolf,0.58174753,ungulate,0.3686423,building,0.13788798,canine,0.3927374184131622,0.23075366020202637
layer4,1526,0.326487204257491,1.3448367,sneaker,1.2245711,crocodilian reptile,0.8354677,tracked vehicle,0.47053814,lizard,0.11599198,artifact,0.329771339893341,0.18679122626781464
layer4,1527,0.3744755673319341,1.4796426,sea lion,1.2224381,prototherian,1.0240955,bullterrier,0.61497504,monkey,0.15471676,mammal,0.3498101532459259,0.2929924428462982
layer4,1528,0.2777243145282076,2.4781268,lorikeet,2.3652189,odometer,2.0868921,oscilloscope,1.8639386,scoreboard,1.6619672,slot machine,0.4887246787548065,0.34973442554473877
layer4,1529,0.4044080534265648,2.693841,butcher shop,1.5103083,squash,1.0534562,foodstuff,0.83778626,home appliance,0.8235424,utensil,0.4763183891773224,0.38322240114212036
layer4,1530,0.2949294869006349,1.2252513,harmonica,0.846572,antelope,0.7035477,hound,0.64689064,wolf,0.07597873,instrumentality,0.3764224648475647,0.27034705877304077
layer4,1531,0.4415195638766186,2.4773576,stage,2.016183,elephant,2.0023932,tusker,1.4775409,guitar,1.0469964,musical instrument,0.4491958320140838,0.4213949739933014
layer4,1532,0.5890369672277983,2.7583728,radiator grille,1.6164671,snake,1.1325039,self-propelled vehicle,0.8983648,car,0.5979087,reptile,0.5304911136627197,0.4932670593261719
layer4,1533,0.3026572373879103,1.9908,great grey owl,1.9056612,knee pad,1.0218607,mask,0.4150591,primate,0.22827694,covering,0.3777009546756744,0.28086692094802856
layer4,1534,0.2781697493586768,1.3829592,hunting bow,1.1772527,armor plate,0.93440205,firearm,0.17945054,covering,0.17703,clothing,0.4024262726306915,0.23068282008171082
layer4,1535,0.3726804424180249,1.1964707,shoe store,1.1016514,trifle,0.3326503,footwear,0.14557785,artifact,0.077258356,covering,0.2140992432832718,0.24099200963974
layer4,1536,0.3788303985928597,2.2985492,dining table,2.2962272,T-shirt,2.1761603,folding chair,0.5002099,wading bird,0.30499798,clothing,0.462910532951355,0.35885757207870483
layer4,1537,0.2258987854169388,1.6078752,trolleybus,1.3610334,tram,0.958958,gondola,0.8983241,homopterous insect,0.3385145,vessel,0.4268268644809723,0.17732656002044678
layer4,1538,0.3500463320352407,2.4915507,Dalmatian,2.3267868,English Setter,1.7914387,leopard,1.7235581,cheetah,1.5330608,big cat,0.4471356272697449,0.4370231330394745
layer4,1539,0.1834563299735857,0.7725879,maze,0.63713545,cliff dwelling,0.6049284,coral reef,0.44884592,anthozoan,0.24745174,fastener,0.3005488216876983,0.26105207204818726
layer4,1540,0.2482344075185568,2.417035,shield,1.897782,gong,1.359461,reflector,0.46759993,substance,0.22737119,artifact,0.4687868058681488,0.21803632378578186
layer4,1541,0.3255996924554576,2.3034194,king penguin,2.1700137,fire salamander,1.9795321,goldfinch,1.5453498,citrus,0.8849585,monkey,0.5388612747192383,0.2636911869049072
layer4,1542,0.3543720972589586,1.9987168,Norwegian Elkhound,1.6200149,tights,1.4191451,swimsuit,0.87078613,feline,0.82656044,toiletry,0.4215171337127685,0.31609252095222473
layer4,1543,0.3458905993850076,2.0656464,carbonara,1.0719583,military vehicle,0.75224847,dish,0.6876625,vegetable,0.27732483,food,0.5124602913856506,0.3608192205429077
layer4,1544,0.3478717524150699,1.0216453,domestic cat,0.9672626,part,0.7074982,electronic equipment,0.48806322,artifact,0.38602626,domestic animal,0.4772205948829651,0.14330610632896423
layer4,1545,0.4722341227199927,1.14023,hourglass,1.1101507,American coot,0.8109915,oscine,0.49578086,game bird,0.27234784,bird,0.2869966030120849,0.3115634322166443
layer4,1546,0.3186546916658824,3.3942316,teapot,2.4251516,coffeemaker,1.9374557,drink pitcher,1.7779524,lock,1.3803358,jug,0.4893994629383087,0.36996346712112427
layer4,1547,0.2551147223051779,1.2659311,apron,0.5083855,fabric,0.3754431,ungulate,0.34531686,bovid,0.13847053,container,0.3352740108966827,0.20351359248161316
layer4,1548,0.2998376653421559,1.9377912,nematode,1.0915391,whale,1.0596656,remote control,0.1271428,covering,0.08234274,artifact,0.2598045468330383,0.2535818815231323
layer4,1549,0.3420842933432769,1.6235449,tusker,1.4965937,elephant,0.5966067,geological formation,0.44274834,ungulate,0.23684616,mammal,0.4590450227260589,0.25672122836112976
layer4,1550,0.2163672295747591,1.3359096,Band-Aid,1.0399824,container ship,0.81990814,makeup,0.5446561,musteline mammal,0.44719222,beetle,0.362004816532135,0.2359013706445694
layer4,1551,0.2662789617660506,1.2243024,guillotine,0.80608517,bell tower,0.40501842,bridge,0.29711246,toy dog,0.19814965,structure,0.2886678874492645,0.2928374707698822
layer4,1552,0.3110031907343047,2.1038637,clothes iron,1.9827299,Crock Pot,1.4915063,magnetic compass,0.75452155,measuring instrument,0.15561292,artifact,0.3969939947128296,0.32316693663597107
layer4,1553,0.3710519634334553,1.4719665,mask,1.0580276,firearm,1.0357676,headdress,0.42769274,wind instrument,0.28227997,musical instrument,0.3789817094802856,0.33026322722435
layer4,1554,0.34979641964132,1.4074916,greyhound,1.0111755,bear,0.9168406,fox,0.8011754,musteline mammal,0.188343,wheeled vehicle,0.3834325969219208,0.38707807660102844
layer4,1555,0.2547312941484278,1.3863412,popsicle,1.3549734,police van,1.206714,ambulance,0.7084404,gymnastic apparatus,0.3018927,implement,0.4265097379684448,0.2155577689409256
layer4,1556,0.5633315097383289,3.4893146,drilling rig,2.3470898,craft,1.8527075,aquatic bird,1.0805708,geological formation,0.45696542,bird,0.7374585270881653,0.3467977046966553
layer4,1557,0.3100895324059913,1.4558561,shark,1.2793595,whale,0.44540584,craft,0.23421255,conveyance,0.10991613,artifact,0.4508267045021057,0.2389848530292511
layer4,1558,0.3016602214549136,1.8505847,unicycle,1.766406,ford model t,1.6914662,bolo tie,1.2624514,bicycle,0.26425052,wheeled vehicle,0.3623324036598205,0.36129799485206604
layer4,1559,0.5252659355779945,1.7745951,altar,1.2334572,place of worship,0.79945457,terrier,0.29232368,dog,0.16486277,hunting dog,0.3820990920066833,0.46209099888801575
layer4,1560,0.315005182060164,2.2874808,comic book,2.017418,slot machine,1.5321393,sheet,1.1985129,tiger,0.3360177,feline,0.4155641794204712,0.2397945076227188
layer4,1561,0.3177831606171618,2.6920838,carved pumpkin,1.9089652,piggy bank,1.8195164,mixing bowl,1.1661992,bullterrier,0.5756538,solid,0.5063773989677429,0.2799092233181
layer4,1562,0.2931867220094001,1.7203547,Curly-coated Retriever,1.6689936,bison,1.5350348,mink,1.3438257,ray,0.6124288,fungus,0.4609849154949188,0.26661503314971924
layer4,1563,0.4029851798150832,1.7630243,hen,1.6037381,rooster,1.4308249,dhole,1.2001431,poodle,0.25878307,mammal,0.3022120594978332,0.34557729959487915
layer4,1564,0.35034676974916,1.6460842,hippopotamus,1.4346979,ambulance,1.0392288,swine,0.9199553,elephant,0.71602064,sennenhunde,0.3255055248737335,0.3175889849662781
layer4,1565,0.3384180912536034,1.1348379,tent,1.1338297,folding chair,1.0107597,crutch,0.42165422,home appliance,0.10901955,instrumentality,0.2633053362369537,0.26508787274360657
layer4,1566,0.2376271788714963,1.3295518,tarantula,1.0815482,pinwheel,0.8445485,schnauzer,0.39916536,snake,0.22131371,solid,0.4932704567909241,0.22827716171741486
layer4,1567,0.3436717307523677,0.6438539,turtle,0.50026256,beetle,0.49518064,game equipment,0.15953657,domestic animal,0.08959987,dog,0.3487688899040222,0.24397613108158112
layer4,1568,0.2978907297479452,1.5866269,planetarium,1.5805564,Komondor,1.265126,lampshade,1.2029717,maraca,0.5314697,game equipment,0.3428700864315033,0.26040881872177124
layer4,1569,0.3156350455322674,1.5307257,dhole,1.351561,Rhodesian Ridgeback,1.1584477,wildcat,0.25018203,hound,0.15521698,mammal,0.3063750863075256,0.35411974787712097
layer4,1570,0.3549666202556281,0.6853053,ball,0.68391544,monkey,0.4583096,aquatic bird,0.34249425,clothing,0.13956082,vertebrate,0.3585380613803863,0.24293451011180878
layer4,1571,0.4123076327413666,1.9375926,airplane wing,1.6994288,heavier-than-air craft,1.2546797,bird of prey,1.2226956,military vehicle,0.37681583,bird,0.4815648198127746,0.3184473514556885
layer4,1572,0.2824128159793906,0.98698545,planetarium,0.6962768,Granny Smith apple,0.55431074,leporid,0.28014922,edible fruit,0.1765821,aquatic bird,0.3210322856903076,0.16414889693260193
layer4,1573,0.3879930271348703,1.9808227,prison,1.4751041,big cat,1.1712348,bear,0.96048415,wolf,0.14563991,mammal,0.4197013676166534,0.4049033224582672
layer4,1574,0.3226337283338865,1.6605515,front curtain,1.5818368,nematode,1.1852725,lamp,1.1635512,glass,0.29169306,instrumentality,0.440865010023117,0.2965901792049408
layer4,1575,0.3062178203939067,2.4361522,ostrich,1.820599,llama,1.4210725,mosque,0.71515536,primate,0.30147323,implement,0.4492423832416534,0.3095923960208893
layer4,1576,0.5415749422877041,3.0322692,carousel,1.803791,slot machine,1.481609,turnstile,1.1549275,aquatic bird,0.16541989,bird,0.4440862536430359,0.3866458237171173
layer4,1577,0.3892660584531685,1.9747924,public transport,1.3622001,locomotive,0.55216205,car,0.51260877,sporting dog,0.3727089,self-propelled vehicle,0.4281704425811767,0.36191457509994507
layer4,1578,0.3233057148274714,1.8188025,guacamole,1.0742358,swine,0.7079048,squash,0.57168424,vegetable,0.30253452,invertebrate,0.4338526725769043,0.32487404346466064
layer4,1579,0.2331084508257552,1.3252715,cassette player,1.1762441,tape player,0.8100536,marsupial,0.761957,edentate,0.7285978,beetle,0.4031407237052917,0.28638848662376404
layer4,1580,0.3658983099244693,1.8734816,centipede,1.678972,baby pacifier,1.5156285,abacus,1.2200313,bottle,0.48314145,terrier,0.3612500429153442,0.3427192270755768
layer4,1581,0.3134085142682248,2.3631976,Weimaraner,2.1301243,hen of the woods mushroom,0.5956264,shorebird,0.39716655,diapsid,0.117710814,organism,0.442907840013504,0.2601088583469391
layer4,1582,0.3938672139292277,1.3939232,Siamese cat,1.3837901,Beagle,1.2286795,foxhound,0.8950943,fox,0.86194295,musteline mammal,0.3040981292724609,0.40441638231277466
layer4,1583,0.2382900158549543,1.8421925,scoreboard,1.5871351,pomegranate,1.4417316,sled dog,1.1861749,theater,0.8213447,musteline mammal,0.4216834306716919,0.26465290784835815
layer4,1584,0.3793669991849185,1.8292764,water tower,0.81069154,sailboat,0.5449493,baby bed,0.17278157,canine,0.16206774,artifact,0.2489595711231231,0.31082943081855774
layer4,1585,0.2318907611506057,2.8100927,Kerry Blue Terrier,2.2175012,Bouvier des Flandres dog,2.178504,Irish Water Spaniel,2.1117072,Affenpinscher,1.8783742,bison,0.4817890226840973,0.37872835993766785
layer4,1586,0.3301773357193232,2.1187072,hay,1.9088223,rapeseed,1.6005307,paintbrush,1.462212,farm machine,0.34783757,implement,0.4807204902172088,0.3154776692390442
layer4,1587,0.2892170837059426,2.2794285,manhole cover,1.3480139,swimsuit,0.4958027,wheeled vehicle,0.47611642,reptile,0.42167723,dog,0.6588261723518372,0.2585412859916687
layer4,1588,0.3827353286884966,3.4196086,locomotive,3.0905669,freight car,2.1196983,espresso machine,2.0390458,high-speed train,1.7960823,tracked vehicle,0.5170304775238037,0.3891083598136902
layer4,1589,0.4423951474929758,2.557677,cliff dwelling,1.7089059,dam,1.3741715,lizard,1.1634866,geological formation,0.27671754,structure,0.4279465079307556,0.45133236050605774
layer4,1590,0.3634813353885602,1.3296118,recreational vehicle,1.3064792,camera,1.1107093,telephone,0.36529878,hunting dog,0.12218035,instrumentality,0.3593781590461731,0.3189808130264282
layer4,1591,0.3988022639489261,3.76366,geyser,2.017726,fountain,1.612322,steam locomotive,1.2051654,spitz,0.17565304,artifact,0.4051771759986877,0.3066217005252838
layer4,1592,0.4036478003302151,1.924714,cart,1.8789929,tarantula,0.65126693,decapod crustacean,0.6491924,beetle,0.3893222,arthropod,0.3809433579444885,0.3973851203918457
layer4,1593,0.3594753583308523,1.9188807,crutch,1.7385442,hourglass,1.4015039,guillotine,1.2221987,orthopterous insect,1.0170536,handcart,0.3844704926013946,0.325756311416626
layer4,1594,0.3362998435208867,1.2501546,vaulted or arched ceiling,1.2008098,four-poster bed,1.1847513,bridge,0.2653586,structure,0.17029168,artifact,0.3936290144920349,0.25582727789878845
layer4,1595,0.2991527513625901,2.6748211,planetarium,2.1288323,mosque,1.6325577,Lhasa Apso,1.5080744,shaker,0.66234064,cap,0.4391044080257416,0.34012413024902344
layer4,1596,0.2742050176879216,2.214216,screw,1.8626692,gong,0.66468346,wolf,0.6569393,bear,0.37967232,oscine,0.3387416899204254,0.335178941488266
layer4,1597,0.2662032277972072,1.0564723,pedestal,0.80704194,mask,0.23889391,clothing,0.146038,artifact,0.08402383,covering,0.4244462549686432,0.15382812917232513
layer4,1598,0.3571789014378343,2.3760402,Christmas stocking,2.2277265,gown,1.6002815,apron,0.77604216,fabric,0.40818235,clothing,0.4131036400794983,0.3641611635684967
layer4,1599,0.215260020035865,1.416312,screw,1.1927183,mop,1.1646457,bolo tie,1.0885899,whistle,0.6810692,leporid,0.3759592473506927,0.2295645773410797
layer4,1600,0.2408222840437945,2.2290072,container ship,2.1678352,fire truck,2.0188096,paddle wheel,1.8561165,common sorrel horse,1.7651361,red panda,0.5578119158744812,0.24675211310386658
layer4,1601,0.3135858557034393,1.9095653,balaclava ski mask,1.6875143,lorikeet,1.5852076,salamander,1.5390649,ring-necked snake,0.94283295,colubrid snake,0.4309634268283844,0.4387141466140747
layer4,1602,0.5550847896392317,1.4854056,musteline mammal,0.48613402,terrier,0.4504022,mammal,0.25206438,dog,0.02339049,placental,0.43636155128479,0.4358018636703491
layer4,1603,0.2499126931984403,1.5868124,espresso machine,1.0408715,freight car,0.25693494,wheeled vehicle,0.20288247,implement,0.15305236,artifact,0.4508658349514007,0.19580961763858795
layer4,1604,0.381765774094611,2.4788451,echidna,2.254181,barometer,2.1872077,porcupine,1.0409387,poodle,0.8071217,measuring instrument,0.4307211935520172,0.3500058948993683
layer4,1605,0.3497140139646711,1.4711739,frog,0.8967974,insect,0.66906154,fungus,0.65652066,fruit,0.637967,monkey,0.5614728331565857,0.3994612991809845
layer4,1606,0.2524549735056631,1.6431534,yellow lady's slipper,1.434306,parking meter,1.2115728,bighorn sheep,0.397552,garment,0.3653378,ungulate,0.5030285120010376,0.22946685552597046
layer4,1607,0.2692779072085104,2.436422,plastic bag,2.2929935,shower cap,1.967299,cabbage,1.910419,paper towel,1.733009,mosquito net,0.523474395275116,0.37238481640815735
layer4,1608,0.4532464312738902,1.9872158,lobster,1.6518651,farm machine,0.64392716,crustacean,0.58588886,decapod crustacean,0.39599943,wheeled vehicle,0.3962737619876861,0.443094938993454
layer4,1609,0.4939458748438768,1.1011654,big cat,0.6123144,terrier,0.56888694,spaniel,0.35633597,feline,0.14710917,carnivore,0.3292749524116516,0.4533393979072571
layer4,1610,0.3735285381848777,3.157576,slide rule,2.687708,ruler measuring stick,1.6746471,barometer,0.2820395,instrument,0.16960183,artifact,0.4071497321128845,0.2800136208534241
layer4,1611,0.4030517651300012,1.943088,sandwich,1.6670967,pretzel,1.2041322,fungus,1.0770658,foodstuff,0.9106561,crab,0.5171931385993958,0.3760966956615448
layer4,1612,0.4468098895230766,2.0539203,projector,1.7359589,digital computer,1.6718673,electronic device,1.2413461,electronic equipment,0.21420252,instrumentality,0.4432402849197387,0.4074164927005768
layer4,1613,0.2855897853082156,1.795093,baseball player,0.44984227,ungulate,0.3475551,dog,0.30806088,conveyance,0.0800104,vehicle,0.4951410293579101,0.23634643852710724
layer4,1614,0.3004678608971142,2.5758672,forklift,1.3549582,beating-reed instrument,1.2822913,salamander,0.6801593,lizard,0.43954146,fish,0.4273611009120941,0.3333246409893036
layer4,1615,0.2869633752497159,1.384982,cougar,0.9997146,retriever,0.78399396,shark,0.6478894,cartilaginous fish,0.40428078,even-toed ungulate,0.3379645645618438,0.39333632588386536
layer4,1616,0.2311115645339442,1.0163683,nematode,0.39513263,fastener,0.1955454,implement,0.1928922,diapsid,0.15821739,invertebrate,0.3846161365509033,0.16856038570404053
layer4,1617,0.3479079058633844,2.3563294,ping-pong ball,2.0190983,ford model t,1.2180884,basket,0.33032417,canine,0.18282454,artifact,0.2795747220516205,0.19296346604824066
layer4,1618,0.3086648000328425,1.4843193,balloon,1.2133898,knee pad,1.0554503,weight,0.9746929,rugby ball,0.8207081,ball,0.3983206152915954,0.3065042495727539
layer4,1619,0.2579123214487776,1.9949932,planetarium,1.9221065,yurt,1.8115022,teapot,1.7304752,ambulance,0.31624326,primate,0.4013957679271698,0.3134951591491699
layer4,1620,0.3411846785353166,1.7568123,citrus,1.3952768,bicycle,1.2414094,sennenhunde,1.0382566,swimsuit,0.4815796,clothing,0.4686881601810455,0.2608660161495209
layer4,1621,0.384417640889504,2.172941,ambulance,1.9118984,lab coat,1.6474719,hockey puck,0.22714388,conveyance,0.15904987,artifact,0.3084904253482818,0.2893880307674408
layer4,1622,0.2894793169653283,2.5079744,goldfish,2.4458294,proboscis monkey,2.1236541,ambulance,1.9366434,house finch,1.0793438,wild dog,0.4863024055957794,0.3077430725097656
layer4,1623,0.2822737547318187,1.2268151,joystick,1.0856234,black-and-white colobus,0.9382153,tights,0.48712838,toiletry,0.10299385,artifact,0.2623375356197357,0.20134633779525757
layer4,1624,0.3640753383642695,2.0029395,barn,1.4421126,crocodilian reptile,1.0416816,roof,0.6815926,structure,0.46151757,aquatic bird,0.6392683386802673,0.272157222032547
layer4,1625,0.1862043437873327,1.1974213,spotted salamander,1.0709152,radio,1.0058179,ocarina,0.88779974,CD player,0.2931297,electronic equipment,0.3632126152515411,0.20167610049247742
layer4,1626,0.2756569814993928,1.0414776,triumphal arch,0.95969594,gong,0.8965607,Tibetan Mastiff,0.8642466,washing machine,0.122345805,container,0.345611423254013,0.2509816884994507
layer4,1627,0.3355917089743778,1.8281646,sulphur-crested cockatoo,1.5151422,mashed potatoes,1.3762085,airplane wing,1.2124813,corgi,0.55113417,craft,0.4029830396175384,0.2904116213321686
layer4,1628,0.3188160450129013,2.5329437,firearm,1.6183912,helmet,1.60124,sled dog,1.5903202,camera,1.2208741,beetle,0.5575037002563477,0.41263478994369507
layer4,1629,0.4412487137036935,2.590595,racket,2.4124048,basketball,1.8559785,sneaker,1.4869715,ball,1.4146636,lighter-than-air craft,0.572081446647644,0.38727879524230957
layer4,1630,0.292182878570844,1.8300576,library,1.8124787,bookcase,1.4217625,bookstore,0.29154223,bird,0.1340051,artifact,0.3084050118923187,0.3238873779773712
layer4,1631,0.3614853721822456,1.7186995,Bullmastiff,1.5673339,Great Dane,1.5152419,Rhodesian Ridgeback,1.3885466,bullterrier,0.9756733,feline,0.3461239337921142,0.4055071473121643
layer4,1632,0.2870380354782533,1.5285997,pomegranate,1.3704705,abacus,0.7683773,source of illumination,0.34848666,musical instrument,0.27573907,clothing,0.3804408013820648,0.22380565106868744
layer4,1633,0.2806853878450748,2.0446222,spindle,1.9374944,greyhound,1.8166512,Mexican hairless dog (xoloitzcuintli),1.5301232,weight,1.2154785,squash,0.4468042850494385,0.32417404651641846
layer4,1634,0.3858167516234435,2.5148232,sled dog,2.1831331,Standard Schnauzer,1.9949882,husky,1.8419111,Miniature Schnauzer,1.5375943,shark,0.4377336502075195,0.293082058429718
layer4,1635,0.3387565620845726,2.2540805,picket fence,0.97135615,gymnastic apparatus,0.54832655,footwear,0.27650616,clothing,0.14756432,covering,0.4472924470901489,0.18798060715198517
layer4,1636,0.3092161674267495,1.7430899,sunglasses,1.6578579,sunglasses,1.504067,pomegranate,1.4055871,cartilaginous fish,1.0939976,car mirror,0.3982286751270294,0.3299616277217865
layer4,1637,0.3510658035750868,2.52804,feather boa,2.0461855,horse chestnut seed,1.736849,cardoon,0.74147314,butterfly,0.63847196,terrier,0.4784440398216247,0.3450038433074951
layer4,1638,0.3563105352549044,2.3118873,elephant,2.1908267,tusker,1.8706069,cliff dwelling,1.8447554,potter's wheel,0.3790173,reptile,0.4252769649028778,0.3270746171474457
layer4,1639,0.2708001127472018,2.1271825,spindle,2.043986,tench,1.6580191,Vizsla,1.632269,wooden spoon,0.36198157,substance,0.4720752537250519,0.232979416847229
layer4,1640,0.3223199114983807,2.1533875,barometer,1.5257226,gong,1.4107082,earth star fungus,1.3784722,electric fan,0.551457,measuring instrument,0.3543682992458343,0.30066049098968506
